Date, Hour, GEOTHERMAL, BIOMASS, BIOGAS, SMALL HYDRO, WIND TOTAL, SOLAR PV, SOLAR THERMAL,
2016-06-14, 17, 963, 232, 188, 460, 4213, 5878, 566, 
2016-06-14, 18, 962, 231, 189, 459, 4414, 4881, 562, 
2016-06-14, 19, 978, 230, 190, 466, 4343, 2846, 386, 
2016-06-14, 20, 986, 231, 189, 475, 4174, 652, 66, 
2016-06-14, 21, 998, 231, 190, 537, 4056, 0, 0, 
2016-06-14, 22, 999, 228, 189, 506, 3979, 0, 0, 
2016-06-14, 23, 999, 208, 187, 485, 3938, 0, 0, 
2016-06-14, 24, 1000, 203, 189, 469, 3935, 0, 0, 
2016-06-15, 1, 1003, 198, 184, 402, 3522, 0, 0, 
2016-06-15, 2, 1005, 193, 188, 395, 3855, 0, 0, 
2016-06-15, 3, 1005, 188, 185, 387, 3631, 0, 0, 
2016-06-15, 4, 1005, 197, 178, 355, 3589, 0, 0, 
2016-06-15, 5, 1004, 204, 177, 390, 3539, 0, 0, 
2016-06-15, 6, 1005, 209, 176, 381, 3461, 0, 0, 
2016-06-15, 7, 1004, 223, 174, 409, 3282, 985, 33, 
2016-06-15, 8, 1003, 229, 169, 479, 3044, 3426, 218, 
2016-06-15, 9, 980, 233, 162, 503, 2986, 5193, 444, 
2016-06-15, 10, 933, 231, 163, 444, 2862, 6093, 506, 
2016-06-15, 11, 929, 231, 165, 426, 3231, 6698, 519, 
2016-06-15, 12, 914, 234, 173, 421, 3288, 6963, 539, 
2016-06-15, 13, 899, 234, 178, 420, 3616, 6989, 563, 
2016-06-15, 14, 898, 234, 179, 416, 3786, 6776, 557, 
2016-06-15, 15, 898, 233, 178, 394, 3993, 6799, 569, 
2016-06-15, 16, 899, 234, 177, 412, 4077, 6415, 571, 
2016-06-15, 17, 899, 234, 180, 458, 4049, 5782, 567, 
2016-06-15, 18, 945, 234, 180, 484, 3879, 4678, 535, 
2016-06-15, 19, 960, 232, 178, 530, 3862, 2632, 300, 
2016-06-15, 20, 984, 232, 179, 537, 3780, 585, 31, 
2016-06-15, 21, 990, 233, 180, 560, 3255, 0, 0, 
2016-06-15, 22, 997, 230, 179, 515, 3091, 0, 0, 
2016-06-15, 23, 1003, 211, 179, 500, 2930, 0, 0, 
2016-06-15, 24, 1003, 202, 179, 483, 3134, 0, 0, 
2016-06-16, 1, 1005, 198, 178, 390, 2913, 0, 0, 
2016-06-16, 2, 1005, 197, 181, 359, 3133, 0, 0, 
2016-06-16, 3, 1004, 197, 181, 364, 3051, 0, 0, 
2016-06-16, 4, 1004, 198, 181, 354, 3107, 0, 0, 
2016-06-16, 5, 1004, 204, 181, 356, 3051, 0, 0, 
2016-06-16, 6, 1004, 211, 180, 462, 3133, 0, 0, 
2016-06-16, 7, 1003, 224, 178, 496, 3060, 1000, 14, 
2016-06-16, 8, 1002, 230, 179, 497, 2937, 3436, 135, 
2016-06-16, 9, 999, 234, 177, 504, 2741, 5217, 382, 
2016-06-16, 10, 996, 235, 178, 435, 2356, 6024, 507, 
2016-06-16, 11, 995, 237, 180, 418, 2191, 6330, 533, 
2016-06-16, 12, 975, 234, 183, 419, 1995, 6194, 551, 
2016-06-16, 13, 961, 234, 187, 411, 2039, 6381, 564, 
2016-06-16, 14, 956, 234, 187, 418, 2198, 6387, 563, 
2016-06-16, 15, 930, 233, 185, 413, 2270, 6389, 573, 
2016-06-16, 16, 933, 233, 185, 422, 2488, 6089, 579, 
2016-06-16, 17, 933, 233, 186, 430, 2690, 5516, 577, 
2016-06-16, 18, 934, 232, 185, 450, 2691, 4950, 556, 
2016-06-16, 19, 957, 233, 183, 525, 2579, 2813, 381, 
2016-06-16, 20, 982, 233, 180, 534, 2736, 711, 76, 
2016-06-16, 21, 986, 232, 180, 519, 2798, 0, 4, 
2016-06-16, 22, 991, 227, 179, 518, 2563, 0, 0, 
2016-06-16, 23, 992, 210, 179, 503, 2294, 0, 0, 
2016-06-16, 24, 992, 208, 181, 494, 2346, 0, 0, 
2016-06-17, 1, 992, 208, 178, 388, 2517, 0, 0, 
2016-06-17, 2, 993, 204, 182, 349, 2689, 0, 0, 
2016-06-17, 3, 994, 185, 183, 349, 2436, 0, 0, 
2016-06-17, 4, 993, 184, 182, 349, 2205, 0, 0, 
2016-06-17, 5, 993, 187, 182, 352, 1901, 0, 0, 
2016-06-17, 6, 992, 190, 183, 458, 1658, 0, 0, 
2016-06-17, 7, 993, 202, 182, 497, 1288, 941, 68, 
2016-06-17, 8, 992, 207, 181, 498, 866, 3336, 195, 
2016-06-17, 9, 989, 213, 181, 502, 574, 5187, 372, 
2016-06-17, 10, 988, 213, 182, 440, 427, 6081, 475, 
2016-06-17, 11, 988, 212, 181, 418, 414, 6661, 512, 
2016-06-17, 12, 968, 213, 182, 418, 594, 6857, 566, 
2016-06-17, 13, 961, 213, 184, 411, 743, 6945, 585, 
2016-06-17, 14, 960, 213, 184, 407, 962, 6963, 584, 
2016-06-17, 15, 961, 212, 184, 414, 1220, 6869, 582, 
2016-06-17, 16, 961, 194, 184, 415, 1460, 6460, 580, 
2016-06-17, 17, 962, 184, 185, 467, 1844, 5698, 513, 
2016-06-17, 18, 964, 184, 177, 497, 1937, 4676, 483, 
2016-06-17, 19, 984, 183, 178, 519, 1706, 2580, 352, 
2016-06-17, 20, 992, 182, 175, 528, 1814, 629, 40, 
2016-06-17, 21, 994, 181, 179, 518, 1905, 0, 3, 
2016-06-17, 22, 993, 180, 181, 525, 1725, 0, 0, 
2016-06-17, 23, 983, 169, 181, 510, 1488, 0, 0, 
2016-06-17, 24, 982, 170, 180, 476, 1542, 0, 0, 
2016-06-18, 1, 982, 171, 178, 418, 1197, 0, 0, 
2016-06-18, 2, 982, 165, 182, 384, 1212, 0, 0, 
2016-06-18, 3, 982, 166, 183, 384, 1186, 0, 0, 
2016-06-18, 4, 983, 167, 184, 380, 1558, 0, 0, 
2016-06-18, 5, 984, 170, 183, 387, 1978, 0, 0, 
2016-06-18, 6, 984, 179, 183, 380, 2087, 0, 0, 
2016-06-18, 7, 983, 190, 183, 427, 1627, 839, 40, 
2016-06-18, 8, 980, 191, 182, 430, 1067, 3214, 201, 
2016-06-18, 9, 979, 191, 182, 432, 825, 4928, 441, 
2016-06-18, 10, 977, 191, 182, 430, 562, 5800, 509, 
2016-06-18, 11, 974, 195, 181, 443, 415, 6335, 464, 
2016-06-18, 12, 974, 195, 180, 449, 341, 6613, 448, 
2016-06-18, 13, 973, 196, 179, 450, 358, 6647, 349, 
2016-06-18, 14, 972, 193, 179, 450, 432, 6672, 261, 
2016-06-18, 15, 972, 193, 183, 470, 607, 6451, 260, 
2016-06-18, 16, 972, 201, 184, 506, 1023, 6059, 261, 
2016-06-18, 17, 971, 211, 182, 529, 1494, 5236, 257, 
2016-06-18, 18, 971, 215, 180, 527, 1917, 4235, 238, 
2016-06-18, 19, 971, 216, 181, 530, 2257, 2574, 153, 
2016-06-18, 20, 971, 216, 181, 589, 1990, 610, 21, 
2016-06-18, 21, 971, 216, 182, 587, 1535, 0, 0, 
2016-06-18, 22, 973, 214, 183, 542, 1219, 0, 0, 
2016-06-18, 23, 975, 210, 183, 448, 1211, 0, 0, 
2016-06-18, 24, 977, 212, 182, 415, 1261, 0, 0, 
2016-06-19, 1, 980, 212, 179, 405, 1373, 0, 0, 
2016-06-19, 2, 979, 208, 183, 406, 1475, 0, 0, 
2016-06-19, 3, 981, 209, 183, 405, 1488, 0, 0, 
2016-06-19, 4, 981, 209, 184, 405, 1262, 0, 0, 
2016-06-19, 5, 982, 212, 183, 407, 1244, 0, 0, 
2016-06-19, 6, 982, 211, 184, 408, 809, 0, 0, 
2016-06-19, 7, 982, 216, 184, 423, 410, 934, 7, 
2016-06-19, 8, 980, 217, 183, 428, 209, 3182, 215, 
2016-06-19, 9, 976, 217, 183, 431, 184, 4827, 432, 
2016-06-19, 10, 973, 217, 182, 431, 164, 6137, 493, 
2016-06-19, 11, 971, 217, 181, 444, 108, 6712, 443, 
2016-06-19, 12, 969, 216, 179, 447, 56, 6968, 438, 
2016-06-19, 13, 967, 216, 173, 448, 56, 6807, 508, 
2016-06-19, 14, 966, 215, 172, 464, 97, 6784, 516, 
2016-06-19, 15, 967, 215, 173, 467, 225, 6663, 512, 
2016-06-19, 16, 967, 215, 174, 519, 402, 6172, 506, 
2016-06-19, 17, 968, 214, 174, 559, 710, 5475, 443, 
2016-06-19, 18, 961, 212, 174, 567, 1057, 4390, 400, 
2016-06-19, 19, 966, 212, 180, 568, 1416, 2671, 308, 
2016-06-19, 20, 967, 211, 181, 568, 1586, 623, 58, 
2016-06-19, 21, 970, 209, 181, 579, 1845, 0, 0, 
2016-06-19, 22, 972, 209, 180, 547, 1902, 0, 0, 
2016-06-19, 23, 972, 202, 180, 439, 1777, 0, 0, 
2016-06-19, 24, 972, 205, 180, 409, 1811, 0, 0, 
2016-06-20, 1, 975, 207, 178, 387, 1756, 0, 0, 
2016-06-20, 2, 978, 206, 181, 383, 1830, 0, 0, 
2016-06-20, 3, 978, 207, 181, 347, 1685, 0, 0, 
2016-06-20, 4, 979, 206, 181, 347, 1738, 0, 0, 
2016-06-20, 5, 980, 206, 181, 347, 1580, 0, 0, 
2016-06-20, 6, 981, 210, 179, 385, 1236, 0, 0, 
2016-06-20, 7, 979, 216, 178, 418, 871, 854, 43, 
2016-06-20, 8, 975, 220, 179, 422, 552, 3149, 216, 
2016-06-20, 9, 971, 225, 180, 427, 381, 5105, 428, 
2016-06-20, 10, 971, 226, 176, 411, 173, 5982, 503, 
2016-06-20, 11, 969, 227, 176, 439, 174, 6591, 539, 
2016-06-20, 12, 949, 224, 175, 457, 326, 6856, 566, 
2016-06-20, 13, 936, 224, 178, 449, 645, 6922, 672, 
2016-06-20, 14, 935, 222, 176, 461, 1178, 6849, 700, 
2016-06-20, 15, 934, 222, 176, 473, 1900, 6698, 699, 
2016-06-20, 16, 932, 225, 177, 502, 2188, 6344, 680, 
2016-06-20, 17, 932, 225, 178, 550, 2269, 5744, 651, 
2016-06-20, 18, 932, 222, 175, 558, 2191, 4491, 583, 
2016-06-20, 19, 953, 223, 166, 563, 2165, 2629, 411, 
2016-06-20, 20, 962, 223, 161, 563, 2323, 631, 76, 
2016-06-20, 21, 965, 222, 162, 564, 2978, 0, 5, 
2016-06-20, 22, 967, 221, 162, 517, 3422, 0, 0, 
2016-06-20, 23, 969, 211, 163, 475, 3279, 0, 0, 
2016-06-20, 24, 968, 204, 162, 427, 3117, 0, 0, 
2016-06-21, 1, 969, 194, 161, 418, 3041, 0, 0, 
2016-06-21, 2, 969, 189, 165, 419, 2978, 0, 0, 
2016-06-21, 3, 969, 192, 166, 407, 2936, 0, 0, 
2016-06-21, 4, 968, 192, 166, 367, 2670, 0, 0, 
2016-06-21, 5, 968, 193, 165, 371, 2060, 0, 0, 
2016-06-21, 6, 969, 195, 166, 416, 1848, 0, 0, 
2016-06-21, 7, 970, 200, 167, 417, 1438, 644, 0, 
2016-06-21, 8, 966, 205, 165, 453, 904, 2408, 36, 
2016-06-21, 9, 963, 210, 167, 458, 773, 4034, 170, 
2016-06-21, 10, 961, 209, 167, 457, 712, 5209, 239, 
2016-06-21, 11, 965, 210, 168, 467, 846, 6060, 247, 
2016-06-21, 12, 946, 209, 168, 484, 791, 6315, 278, 
2016-06-21, 13, 934, 209, 172, 486, 711, 6662, 303, 
2016-06-21, 14, 935, 208, 172, 483, 1065, 6727, 336, 
2016-06-21, 15, 934, 208, 170, 495, 1493, 6390, 354, 
2016-06-21, 16, 933, 208, 171, 539, 1884, 5716, 330, 
2016-06-21, 17, 932, 210, 171, 587, 2315, 5043, 318, 
2016-06-21, 18, 930, 219, 172, 580, 2826, 4007, 310, 
2016-06-21, 19, 946, 219, 171, 587, 3128, 2256, 232, 
2016-06-21, 20, 959, 220, 166, 589, 2943, 586, 26, 
2016-06-21, 21, 968, 220, 166, 555, 3044, 0, 0, 
2016-06-21, 22, 971, 218, 168, 516, 2984, 0, 0, 
2016-06-21, 23, 973, 205, 172, 496, 3018, 0, 0, 
2016-06-21, 24, 974, 201, 174, 476, 3636, 0, 0, 
2016-06-22, 1, 978, 195, 174, 428, 3468, 0, 0, 
2016-06-22, 2, 979, 193, 170, 421, 3689, 0, 0, 
2016-06-22, 3, 978, 192, 171, 384, 3637, 0, 0, 
2016-06-22, 4, 977, 192, 165, 384, 3349, 0, 0, 
2016-06-22, 5, 977, 200, 168, 386, 3403, 0, 0, 
2016-06-22, 6, 977, 206, 165, 421, 3323, 0, 0, 
2016-06-22, 7, 979, 214, 157, 425, 3243, 835, 17, 
2016-06-22, 8, 977, 220, 153, 438, 3162, 3103, 217, 
2016-06-22, 9, 975, 223, 155, 441, 3361, 5027, 508, 
2016-06-22, 10, 967, 226, 153, 442, 3464, 6092, 594, 
2016-06-22, 11, 960, 226, 150, 462, 3439, 6738, 627, 
2016-06-22, 12, 944, 225, 159, 464, 3795, 7117, 674, 
2016-06-22, 13, 928, 225, 165, 484, 3907, 7185, 685, 
2016-06-22, 14, 927, 225, 167, 477, 3840, 7163, 686, 
2016-06-22, 15, 925, 225, 167, 494, 4001, 7037, 680, 
2016-06-22, 16, 927, 226, 168, 566, 4006, 6623, 667, 
2016-06-22, 17, 928, 228, 168, 571, 4033, 5956, 662, 
2016-06-22, 18, 930, 226, 169, 551, 3910, 4815, 619, 
2016-06-22, 19, 944, 225, 166, 549, 3892, 2889, 423, 
2016-06-22, 20, 965, 226, 164, 586, 3825, 788, 76, 
2016-06-22, 21, 972, 226, 166, 538, 3650, 0, 2, 
2016-06-22, 22, 969, 224, 170, 522, 3588, 0, 0, 
2016-06-22, 23, 928, 209, 172, 437, 3596, 0, 0, 
2016-06-22, 24, 928, 202, 174, 396, 3522, 0, 0, 
2016-06-23, 1, 928, 197, 176, 394, 3022, 0, 0, 
2016-06-23, 2, 928, 194, 179, 393, 3436, 0, 0, 
2016-06-23, 3, 927, 196, 179, 389, 3385, 0, 0, 
2016-06-23, 4, 927, 195, 179, 341, 3252, 0, 0, 
2016-06-23, 5, 924, 203, 180, 340, 3234, 0, 0, 
2016-06-23, 6, 923, 208, 178, 388, 3287, 0, 0, 
2016-06-23, 7, 917, 217, 177, 395, 3193, 880, 64, 
2016-06-23, 8, 921, 223, 173, 439, 3223, 3214, 274, 
2016-06-23, 9, 919, 223, 171, 428, 3119, 5159, 527, 
2016-06-23, 10, 918, 229, 171, 428, 3014, 6160, 618, 
2016-06-23, 11, 916, 227, 169, 439, 2919, 6757, 654, 
2016-06-23, 12, 916, 227, 172, 439, 2882, 7062, 682, 
2016-06-23, 13, 915, 226, 178, 469, 2922, 7110, 692, 
2016-06-23, 14, 914, 226, 180, 455, 3263, 7089, 694, 
2016-06-23, 15, 914, 226, 181, 453, 3602, 6965, 695, 
2016-06-23, 16, 912, 227, 181, 469, 3777, 6562, 689, 
2016-06-23, 17, 912, 226, 182, 500, 3734, 5856, 681, 
2016-06-23, 18, 915, 224, 182, 528, 3911, 4745, 643, 
2016-06-23, 19, 915, 226, 178, 544, 3910, 2739, 440, 
2016-06-23, 20, 921, 227, 176, 589, 3820, 635, 89, 
2016-06-23, 21, 948, 227, 172, 537, 3453, 0, 7, 
2016-06-23, 22, 950, 224, 171, 531, 3343, 0, 0, 
2016-06-23, 23, 955, 209, 171, 431, 3365, 0, 0, 
2016-06-23, 24, 958, 199, 177, 396, 3459, 0, 0, 
2016-06-24, 1, 972, 197, 175, 392, 3311, 0, 0, 
2016-06-24, 2, 974, 195, 178, 381, 3068, 0, 0, 
2016-06-24, 3, 978, 194, 178, 340, 3172, 0, 0, 
2016-06-24, 4, 980, 194, 178, 340, 3087, 0, 0, 
2016-06-24, 5, 982, 202, 179, 342, 2935, 0, 0, 
2016-06-24, 6, 979, 207, 178, 389, 2709, 0, 0, 
2016-06-24, 7, 980, 218, 175, 395, 2613, 824, 7, 
2016-06-24, 8, 980, 223, 171, 413, 2355, 3145, 190, 
2016-06-24, 9, 970, 228, 172, 416, 2309, 5089, 473, 
2016-06-24, 10, 969, 227, 175, 423, 2601, 6073, 601, 
2016-06-24, 11, 969, 227, 176, 428, 2648, 6694, 649, 
2016-06-24, 12, 956, 225, 178, 428, 2880, 6997, 679, 
2016-06-24, 13, 942, 225, 183, 440, 3011, 7080, 707, 
2016-06-24, 14, 941, 227, 182, 451, 3057, 7084, 710, 
2016-06-24, 15, 940, 227, 180, 462, 3188, 6989, 705, 
2016-06-24, 16, 941, 228, 182, 457, 3195, 6760, 685, 
2016-06-24, 17, 939, 227, 183, 513, 3085, 6067, 617, 
2016-06-24, 18, 938, 225, 183, 522, 2843, 4862, 583, 
2016-06-24, 19, 943, 224, 181, 546, 2784, 2888, 348, 
2016-06-24, 20, 960, 224, 178, 591, 2571, 842, 67, 
2016-06-24, 21, 962, 226, 179, 544, 2489, 0, 8, 
2016-06-24, 22, 965, 223, 179, 526, 2600, 0, 0, 
2016-06-24, 23, 969, 205, 179, 433, 2712, 0, 0, 
2016-06-24, 24, 969, 198, 179, 411, 2929, 0, 0, 
2016-06-25, 1, 971, 196, 177, 395, 2806, 0, 0, 
2016-06-25, 2, 974, 195, 180, 390, 3005, 0, 0, 
2016-06-25, 3, 976, 197, 181, 353, 3083, 0, 0, 
2016-06-25, 4, 976, 199, 181, 345, 3045, 0, 0, 
2016-06-25, 5, 975, 203, 178, 348, 2716, 0, 0, 
2016-06-25, 6, 978, 207, 178, 345, 2322, 0, 0, 
2016-06-25, 7, 977, 209, 180, 359, 2107, 790, 7, 
2016-06-25, 8, 974, 207, 180, 367, 1677, 2975, 107, 
2016-06-25, 9, 971, 210, 180, 366, 1091, 4881, 280, 
2016-06-25, 10, 970, 212, 178, 402, 730, 5997, 478, 
2016-06-25, 11, 967, 212, 188, 405, 447, 6624, 592, 
2016-06-25, 12, 965, 211, 188, 401, 330, 6935, 621, 
2016-06-25, 13, 964, 212, 188, 418, 303, 7001, 619, 
2016-06-25, 14, 963, 211, 188, 419, 351, 6987, 616, 
2016-06-25, 15, 961, 211, 189, 425, 530, 6849, 618, 
2016-06-25, 16, 961, 210, 188, 434, 1135, 6451, 616, 
2016-06-25, 17, 961, 210, 187, 471, 1829, 5731, 570, 
2016-06-25, 18, 960, 210, 187, 481, 2533, 4535, 479, 
2016-06-25, 19, 962, 211, 188, 540, 2915, 2675, 287, 
2016-06-25, 20, 964, 209, 189, 553, 2984, 682, 35, 
2016-06-25, 21, 964, 210, 189, 549, 3006, 0, 3, 
2016-06-25, 22, 967, 210, 190, 484, 3066, 0, 0, 
2016-06-25, 23, 968, 202, 190, 429, 3147, 0, 0, 
2016-06-25, 24, 968, 198, 188, 402, 3071, 0, 0, 
2016-06-26, 1, 971, 199, 184, 402, 2953, 0, 0, 
2016-06-26, 2, 973, 199, 187, 401, 2837, 0, 0, 
2016-06-26, 3, 974, 198, 188, 397, 2531, 0, 0, 
2016-06-26, 4, 975, 198, 187, 383, 2327, 0, 0, 
2016-06-26, 5, 975, 203, 188, 348, 2021, 7, 0, 
2016-06-26, 6, 971, 207, 187, 353, 1852, 16, 0, 
2016-06-26, 7, 965, 225, 188, 350, 1595, 801, 23, 
2016-06-26, 8, 962, 226, 187, 349, 1070, 2909, 212, 
2016-06-26, 9, 959, 226, 189, 352, 671, 4818, 461, 
2016-06-26, 10, 961, 226, 189, 392, 446, 5845, 555, 
2016-06-26, 11, 964, 226, 188, 394, 273, 6477, 610, 
2016-06-26, 12, 962, 225, 187, 394, 243, 6801, 635, 
2016-06-26, 13, 963, 225, 187, 393, 256, 6858, 643, 
2016-06-26, 14, 964, 223, 186, 419, 364, 6710, 637, 
2016-06-26, 15, 962, 223, 186, 418, 579, 6443, 627, 
2016-06-26, 16, 962, 223, 185, 437, 980, 6028, 606, 
2016-06-26, 17, 962, 225, 185, 471, 1809, 5464, 544, 
2016-06-26, 18, 962, 226, 185, 487, 2304, 4366, 484, 
2016-06-26, 19, 962, 226, 185, 531, 2484, 2633, 342, 
2016-06-26, 20, 965, 226, 185, 547, 2653, 680, 69, 
2016-06-26, 21, 966, 217, 186, 533, 2866, 0, 7, 
2016-06-26, 22, 966, 218, 186, 496, 2953, 0, 0, 
2016-06-26, 23, 967, 213, 186, 421, 2971, 0, 0, 
2016-06-26, 24, 969, 209, 187, 390, 3130, 0, 0, 
2016-06-27, 1, 971, 214, 185, 385, 3131, 0, 0, 
2016-06-27, 2, 972, 213, 187, 375, 3104, 0, 0, 
2016-06-27, 3, 972, 213, 186, 339, 2914, 0, 0, 
2016-06-27, 4, 971, 213, 186, 338, 2515, 0, 0, 
2016-06-27, 5, 972, 219, 186, 337, 2160, 0, 0, 
2016-06-27, 6, 972, 225, 183, 387, 1740, 0, 0, 
2016-06-27, 7, 972, 232, 182, 427, 1634, 620, 16, 
2016-06-27, 8, 969, 238, 182, 440, 1405, 2514, 125, 
2016-06-27, 9, 968, 241, 183, 407, 1035, 4193, 413, 
2016-06-27, 10, 966, 241, 184, 421, 679, 5158, 540, 
2016-06-27, 11, 963, 243, 187, 422, 380, 5762, 604, 
2016-06-27, 12, 948, 238, 186, 422, 237, 6167, 657, 
2016-06-27, 13, 932, 238, 189, 435, 295, 6229, 574, 
2016-06-27, 14, 930, 235, 189, 444, 541, 6350, 337, 
2016-06-27, 15, 929, 234, 190, 459, 868, 6427, 263, 
2016-06-27, 16, 927, 233, 190, 568, 1414, 5857, 226, 
2016-06-27, 17, 927, 236, 189, 587, 1681, 5271, 383, 
2016-06-27, 18, 927, 235, 188, 587, 1741, 4050, 295, 
2016-06-27, 19, 940, 234, 186, 586, 1742, 2333, 147, 
2016-06-27, 20, 956, 235, 184, 583, 2245, 582, 0, 
2016-06-27, 21, 959, 236, 185, 561, 2518, 0, 0, 
2016-06-27, 22, 963, 236, 184, 495, 2581, 0, 0, 
2016-06-27, 23, 964, 222, 184, 405, 2661, 0, 0, 
2016-06-27, 24, 967, 212, 184, 377, 2804, 0, 0, 
2016-06-28, 1, 968, 211, 183, 373, 2978, 0, 0, 
2016-06-28, 2, 970, 211, 187, 371, 3288, 0, 0, 
2016-06-28, 3, 971, 212, 187, 367, 3132, 0, 0, 
2016-06-28, 4, 972, 213, 187, 329, 2843, 0, 0, 
2016-06-28, 5, 972, 221, 186, 370, 2317, 0, 0, 
2016-06-28, 6, 972, 227, 187, 375, 2112, 0, 0, 
2016-06-28, 7, 970, 235, 186, 376, 1423, 486, 0, 
2016-06-28, 8, 968, 242, 185, 406, 1205, 2044, 0, 
2016-06-28, 9, 967, 244, 185, 406, 1193, 3760, 0, 
2016-06-28, 10, 965, 245, 185, 412, 1008, 5041, 0, 
2016-06-28, 11, 962, 244, 173, 409, 721, 5730, 18, 
2016-06-28, 12, 940, 239, 175, 434, 414, 5972, 161, 
2016-06-28, 13, 930, 240, 188, 433, 290, 5861, 358, 
2016-06-28, 14, 929, 241, 188, 423, 378, 5808, 413, 
2016-06-28, 15, 930, 238, 188, 453, 602, 5639, 396, 
2016-06-28, 16, 931, 240, 189, 566, 1299, 5127, 242, 
2016-06-28, 17, 933, 240, 189, 571, 1480, 4424, 246, 
2016-06-28, 18, 934, 237, 189, 559, 1622, 3520, 244, 
2016-06-28, 19, 955, 235, 185, 557, 1524, 2194, 74, 
2016-06-28, 20, 964, 239, 185, 557, 1749, 478, 0, 
2016-06-28, 21, 966, 239, 185, 521, 2185, 0, 0, 
2016-06-28, 22, 968, 236, 186, 457, 2657, 0, 0, 
2016-06-28, 23, 965, 218, 186, 378, 2644, 0, 0, 
2016-06-28, 24, 965, 202, 185, 364, 2796, 0, 0, 
2016-06-29, 1, 967, 196, 183, 357, 2789, 0, 0, 
2016-06-29, 2, 970, 197, 186, 324, 3134, 0, 0, 
2016-06-29, 3, 972, 196, 187, 324, 3121, 0, 0, 
2016-06-29, 4, 973, 196, 184, 315, 2951, 0, 0, 
2016-06-29, 5, 972, 201, 184, 313, 2951, 2, 0, 
2016-06-29, 6, 969, 211, 185, 311, 2548, 8, 0, 
2016-06-29, 7, 968, 219, 182, 351, 2246, 675, 10, 
2016-06-29, 8, 967, 215, 182, 386, 1938, 2631, 205, 
2016-06-29, 9, 966, 222, 185, 392, 1694, 4530, 351, 
2016-06-29, 10, 964, 223, 184, 393, 1457, 5724, 451, 
2016-06-29, 11, 961, 223, 184, 394, 1255, 6335, 543, 
2016-06-29, 12, 933, 222, 182, 419, 1275, 6609, 453, 
2016-06-29, 13, 927, 224, 186, 437, 1527, 6516, 299, 
2016-06-29, 14, 921, 226, 188, 441, 1743, 6577, 296, 
2016-06-29, 15, 921, 224, 189, 460, 2209, 6660, 301, 
2016-06-29, 16, 922, 225, 189, 502, 2682, 6313, 382, 
2016-06-29, 17, 923, 225, 189, 514, 3155, 5510, 539, 
2016-06-29, 18, 920, 224, 188, 514, 3494, 4358, 599, 
2016-06-29, 19, 930, 230, 188, 528, 3608, 2513, 382, 
2016-06-29, 20, 953, 236, 185, 572, 3650, 681, 61, 
2016-06-29, 21, 957, 236, 185, 537, 3798, 0, 6, 
2016-06-29, 22, 960, 234, 185, 474, 3690, 0, 0, 
2016-06-29, 23, 959, 216, 185, 386, 3549, 0, 0, 
2016-06-29, 24, 960, 202, 185, 366, 3466, 0, 0, 
2016-06-30, 1, 964, 198, 183, 353, 3412, 0, 0, 
2016-06-30, 2, 966, 195, 186, 320, 3328, 0, 0, 
2016-06-30, 3, 968, 196, 184, 320, 3049, 0, 0, 
2016-06-30, 4, 967, 196, 183, 323, 2593, 0, 0, 
2016-06-30, 5, 965, 201, 184, 325, 2244, 0, 0, 
2016-06-30, 6, 965, 207, 183, 323, 1887, 0, 0, 
2016-06-30, 7, 964, 214, 182, 363, 1533, 674, 21, 
2016-06-30, 8, 962, 215, 182, 396, 1104, 2737, 227, 
2016-06-30, 9, 960, 221, 183, 389, 708, 4831, 488, 
2016-06-30, 10, 959, 228, 182, 385, 425, 5800, 398, 
