Date, Hour, RENEWABLES, NUCLEAR, THERMAL, IMPORTS, HYDRO,
2016-07-23, 20, 5340, 2284, 17661, 8239, 5312, 
2016-07-23, 21, 5091, 2284, 16500, 8947, 4894, 
2016-07-23, 22, 5025, 2283, 15510, 8889, 4321, 
2016-07-23, 23, 4899, 2285, 13032, 9275, 3811, 
2016-07-23, 24, 4819, 2287, 11747, 8564, 2996, 
2016-07-24, 1, 4638, 2286, 11985, 6599, 2776, 
2016-07-24, 2, 4607, 2287, 10777, 6301, 2860, 
2016-07-24, 3, 4406, 2288, 9689, 6420, 2823, 
2016-07-24, 4, 4082, 2286, 9576, 6510, 2421, 
2016-07-24, 5, 3674, 2286, 9648, 6821, 2308, 
2016-07-24, 6, 3208, 2287, 10034, 6913, 2264, 
2016-07-24, 7, 3218, 2286, 9739, 7024, 2131, 
2016-07-24, 8, 5240, 2286, 9172, 6293, 2200, 
2016-07-24, 9, 7649, 2286, 8754, 5703, 2258, 
2016-07-24, 10, 8962, 2284, 9442, 5111, 2535, 
2016-07-24, 11, 9860, 2284, 10743, 4775, 2666, 
2016-07-24, 12, 10309, 2284, 11465, 4795, 3150, 
2016-07-24, 13, 10445, 2281, 12365, 5278, 3299, 
2016-07-24, 14, 10577, 2280, 13581, 5373, 3813, 
2016-07-24, 15, 10379, 2281, 14517, 5966, 4235, 
2016-07-24, 16, 9967, 2280, 15782, 6391, 4521, 
2016-07-24, 17, 9223, 2280, 17048, 7035, 4680, 
2016-07-24, 18, 8252, 2281, 17751, 7645, 5154, 
2016-07-24, 19, 6563, 2280, 18934, 7947, 5268, 
2016-07-24, 20, 4834, 2280, 19341, 8213, 5126, 
2016-07-24, 21, 4566, 2278, 18175, 9017, 4801, 
2016-07-24, 22, 4532, 2279, 16867, 9023, 4362, 
2016-07-24, 23, 4463, 2278, 15641, 7688, 3626, 
2016-07-24, 24, 4456, 2278, 13816, 6816, 3038, 
2016-07-25, 1, 3942, 2279, 13495, 5625, 2789, 
2016-07-25, 2, 4122, 2277, 12229, 5511, 2295, 
2016-07-25, 3, 3868, 2278, 11260, 5844, 2161, 
2016-07-25, 4, 3709, 2278, 10936, 5881, 2082, 
2016-07-25, 5, 3488, 2276, 11185, 6137, 2047, 
2016-07-25, 6, 3222, 2276, 11879, 6472, 2405, 
2016-07-25, 7, 3543, 2276, 11986, 7124, 2595, 
2016-07-25, 8, 5225, 2275, 12791, 6700, 2669, 
2016-07-25, 9, 6926, 2274, 13988, 5699, 2613, 
2016-07-25, 10, 8516, 2275, 14465, 4757, 2973, 
2016-07-25, 11, 9894, 2275, 14903, 5129, 2705, 
2016-07-25, 12, 10328, 2275, 15582, 5123, 3263, 
2016-07-25, 13, 10380, 2275, 16518, 5118, 3934, 
2016-07-25, 14, 10555, 2276, 17792, 5382, 4334, 
2016-07-25, 15, 10667, 2275, 19194, 5094, 4561, 
2016-07-25, 16, 10688, 2276, 20005, 5130, 4959, 
2016-07-25, 17, 10431, 2276, 21033, 5139, 4942, 
2016-07-25, 18, 9895, 2276, 21306, 5416, 5100, 
2016-07-25, 19, 7757, 2277, 21679, 6413, 5231, 
2016-07-25, 20, 5514, 2276, 21451, 7230, 5252, 
2016-07-25, 21, 5150, 2276, 20873, 7585, 5221, 
2016-07-25, 22, 5295, 2278, 19390, 7007, 5023, 
2016-07-25, 23, 5187, 2276, 16763, 6448, 4572, 
2016-07-25, 24, 4881, 2277, 14111, 6778, 3753, 
2016-07-26, 1, 4655, 2278, 12227, 7679, 2550, 
2016-07-26, 2, 4549, 2278, 11237, 7684, 2067, 
2016-07-26, 3, 4192, 2278, 10760, 7556, 2040, 
2016-07-26, 4, 4080, 2280, 9970, 7965, 1889, 
2016-07-26, 5, 3747, 2280, 10140, 8208, 1925, 
2016-07-26, 6, 3505, 2279, 11169, 8052, 2267, 
2016-07-26, 7, 3600, 2280, 12515, 7788, 2273, 
2016-07-26, 8, 5337, 2279, 12999, 7348, 2427, 
2016-07-26, 9, 7669, 2277, 13327, 6646, 2413, 
2016-07-26, 10, 8856, 2277, 13612, 6636, 2757, 
2016-07-26, 11, 9400, 2277, 14900, 6441, 3119, 
2016-07-26, 12, 9799, 2277, 16411, 6175, 3648, 
2016-07-26, 13, 9970, 2278, 17975, 5830, 3932, 
2016-07-26, 14, 9929, 2279, 20013, 5615, 4324, 
2016-07-26, 15, 9613, 2279, 21629, 5649, 4725, 
2016-07-26, 16, 9291, 2282, 22657, 5927, 4700, 
2016-07-26, 17, 9307, 2280, 23270, 6078, 4643, 
2016-07-26, 18, 8930, 2278, 23176, 6530, 4762, 
2016-07-26, 19, 7108, 2279, 23413, 6998, 5074, 
2016-07-26, 20, 5034, 2278, 23131, 7540, 5317, 
2016-07-26, 21, 4807, 2278, 21779, 8281, 5101, 
2016-07-26, 22, 4889, 2280, 20001, 8310, 4564, 
2016-07-26, 23, 4647, 2279, 17448, 8175, 3769, 
2016-07-26, 24, 4641, 2279, 14444, 8344, 3123, 
2016-07-27, 1, 4447, 2279, 12918, 7990, 2603, 
2016-07-27, 2, 4622, 2278, 11517, 8000, 2178, 
2016-07-27, 3, 4612, 2280, 10791, 7857, 1992, 
2016-07-27, 4, 4536, 2281, 10471, 7487, 1934, 
2016-07-27, 5, 4297, 2281, 10471, 7714, 1981, 
2016-07-27, 6, 3919, 2281, 11192, 7901, 2182, 
2016-07-27, 7, 3965, 2281, 12907, 7135, 2542, 
2016-07-27, 8, 5974, 2279, 13256, 6744, 2731, 
2016-07-27, 9, 8229, 2278, 13973, 5796, 2704, 
2016-07-27, 10, 9227, 2278, 15204, 5381, 2800, 
2016-07-27, 11, 9858, 2275, 16527, 5274, 3058, 
2016-07-27, 12, 10245, 2274, 18350, 4526, 3639, 
2016-07-27, 13, 10377, 2274, 20391, 3458, 4230, 
2016-07-27, 14, 10184, 2273, 22536, 3252, 4655, 
2016-07-27, 15, 9941, 2274, 24230, 3101, 4919, 
2016-07-27, 16, 10212, 2277, 25049, 2991, 4880, 
2016-07-27, 17, 10088, 2276, 25604, 2836, 5205, 
2016-07-27, 18, 9251, 2277, 25628, 3295, 5255, 
2016-07-27, 19, 7218, 2279, 25431, 4382, 5496, 
2016-07-27, 20, 5507, 2279, 25476, 4732, 5246, 
2016-07-27, 21, 5362, 2278, 23543, 6322, 5067, 
2016-07-27, 22, 5626, 2279, 21625, 6520, 4509, 
2016-07-27, 23, 5864, 2278, 17496, 7567, 3702, 
2016-07-27, 24, 5965, 2278, 14379, 7415, 3246, 
2016-07-28, 1, 5595, 2279, 12737, 7480, 2434, 
2016-07-28, 2, 5648, 2279, 11442, 7148, 2029, 
2016-07-28, 3, 5571, 2277, 10646, 6777, 1959, 
2016-07-28, 4, 5307, 2278, 10335, 6588, 1966, 
2016-07-28, 5, 5099, 2278, 10738, 6574, 2027, 
2016-07-28, 6, 4903, 2277, 10885, 7266, 2165, 
2016-07-28, 7, 4757, 2279, 12257, 6839, 2491, 
2016-07-28, 8, 6173, 2278, 12949, 6175, 2934, 
2016-07-28, 9, 8330, 2278, 13177, 5622, 2952, 
2016-07-28, 10, 9416, 2279, 14257, 5386, 2878, 
2016-07-28, 11, 9315, 2279, 16249, 4837, 3465, 
2016-07-28, 12, 9419, 2278, 18139, 4062, 4078, 
2016-07-28, 13, 9824, 2279, 20012, 3292, 4233, 
2016-07-28, 14, 10109, 2277, 22076, 2587, 4591, 
2016-07-28, 15, 10260, 2276, 24169, 1765, 4834, 
2016-07-28, 16, 10425, 2278, 24561, 2235, 4809, 
2016-07-28, 17, 10192, 2279, 24714, 2882, 4992, 
2016-07-28, 18, 9488, 2278, 25250, 2873, 5172, 
2016-07-28, 19, 7523, 2280, 25238, 3698, 5273, 
2016-07-28, 20, 5705, 2281, 25472, 4052, 5104, 
2016-07-28, 21, 5438, 2278, 24193, 4869, 5067, 
2016-07-28, 22, 5309, 2279, 21655, 6345, 4453, 
2016-07-28, 23, 5058, 2280, 17746, 7754, 3724, 
2016-07-28, 24, 4965, 2281, 14933, 7758, 3182, 
2016-07-29, 1, 4878, 2279, 13261, 7399, 2606, 
2016-07-29, 2, 4675, 2278, 12073, 7231, 2311, 
2016-07-29, 3, 4453, 2277, 11741, 7020, 1959, 
2016-07-29, 4, 4050, 2278, 11726, 6913, 1955, 
2016-07-29, 5, 3516, 2277, 11984, 7183, 1970, 
2016-07-29, 6, 3244, 2279, 12676, 7170, 2288, 
2016-07-29, 7, 3333, 2281, 13666, 6943, 2588, 
2016-07-29, 8, 4894, 2280, 13671, 6556, 2981, 
2016-07-29, 9, 6872, 2280, 14835, 5656, 2994, 
2016-07-29, 10, 8088, 2281, 15572, 5295, 3184, 
2016-07-29, 11, 8814, 2280, 16306, 5485, 3624, 
2016-07-29, 12, 9334, 2279, 17591, 5559, 3824, 
2016-07-29, 13, 9801, 2280, 18839, 4761, 4580, 
2016-07-29, 14, 9951, 2280, 21280, 3468, 5074, 
2016-07-29, 15, 9727, 2279, 23353, 3095, 5026, 
2016-07-29, 16, 9852, 2279, 24422, 2753, 4933, 
2016-07-29, 17, 9393, 2278, 24431, 3555, 5222, 
2016-07-29, 18, 8420, 2277, 25076, 3737, 5310, 
2016-07-29, 19, 6479, 2279, 24812, 4712, 5416, 
2016-07-29, 20, 4784, 2280, 24304, 5451, 5123, 
2016-07-29, 21, 4661, 2279, 23605, 5530, 5043, 
2016-07-29, 22, 4653, 2280, 20616, 7478, 4383, 
2016-07-29, 23, 4417, 2279, 17226, 8260, 4160, 
2016-07-29, 24, 4305, 2279, 14726, 8517, 3507, 
2016-07-30, 1, 4279, 2279, 13322, 7865, 2951, 
2016-07-30, 2, 4415, 2278, 11774, 7789, 2453, 
2016-07-30, 3, 4348, 2279, 10209, 8033, 2466, 
2016-07-30, 4, 4291, 2278, 9499, 8062, 2276, 
2016-07-30, 5, 4323, 2277, 9443, 7791, 2228, 
2016-07-30, 6, 4026, 2279, 9698, 7932, 2269, 
2016-07-30, 7, 3568, 2281, 9401, 8829, 2249, 
2016-07-30, 8, 4552, 2281, 9393, 8557, 2459, 
2016-07-30, 9, 5914, 2281, 9709, 8953, 2343, 
2016-07-30, 10, 7509, 2282, 10296, 8470, 2519, 
2016-07-30, 11, 8519, 2281, 11217, 8195, 2631, 
2016-07-30, 12, 9787, 2279, 11444, 8106, 2779, 
2016-07-30, 13, 10054, 2279, 12109, 8114, 3067, 
2016-07-30, 14, 10475, 2278, 13276, 7931, 3263, 
2016-07-30, 15, 10636, 2276, 13674, 8021, 3926, 
2016-07-30, 16, 10382, 2276, 14970, 7835, 4385, 
2016-07-30, 17, 9644, 2277, 16088, 7920, 4645, 
2016-07-30, 18, 8680, 2276, 16128, 8621, 4807, 
2016-07-30, 19, 6391, 2278, 17190, 8839, 5060, 
2016-07-30, 20, 4554, 2280, 17234, 9474, 4925, 
2016-07-30, 21, 4363, 2279, 16827, 9603, 4740, 
2016-07-30, 22, 4541, 2278, 15222, 9934, 4223, 
2016-07-30, 23, 4563, 2278, 13276, 9929, 3592, 
2016-07-30, 24, 4440, 2276, 11662, 9871, 2818, 
2016-07-31, 1, 4282, 2276, 10476, 8863, 2842, 
2016-07-31, 2, 4525, 2275, 9353, 8630, 2278, 
2016-07-31, 3, 4353, 2275, 8638, 8475, 2099, 
2016-07-31, 4, 4238, 2277, 8049, 8607, 2131, 
2016-07-31, 5, 3941, 2278, 7780, 8783, 2073, 
2016-07-31, 6, 3806, 2277, 8136, 8523, 2117, 
2016-07-31, 7, 3771, 2277, 8016, 8645, 2005, 
2016-07-31, 8, 5614, 2278, 7504, 7869, 1981, 
2016-07-31, 9, 7819, 2278, 7664, 6852, 1874, 
2016-07-31, 10, 9239, 2279, 7293, 6826, 2162, 
2016-07-31, 11, 10134, 2278, 7726, 6793, 2472, 
2016-07-31, 12, 10466, 2275, 8569, 7039, 2549, 
2016-07-31, 13, 10512, 2275, 9603, 7426, 2645, 
2016-07-31, 14, 10539, 2275, 10474, 7544, 2991, 
2016-07-31, 15, 10824, 2273, 11358, 7210, 3393, 
2016-07-31, 16, 11070, 2271, 11207, 7940, 3994, 
2016-07-31, 17, 10974, 2272, 11727, 8240, 4305, 
2016-07-31, 18, 10108, 2271, 12856, 8236, 4494, 
2016-07-31, 19, 7988, 2273, 14163, 8692, 4590, 
2016-07-31, 20, 5868, 2274, 14331, 9381, 4637, 
2016-07-31, 21, 5307, 2273, 14633, 9131, 4654, 
2016-07-31, 22, 5307, 2274, 13516, 9448, 4030, 
2016-07-31, 23, 5222, 2273, 12464, 8912, 3111, 
2016-07-31, 24, 5194, 2274, 10853, 8386, 2590, 
2016-08-01, 1, 5055, 2274, 9141, 8751, 1975, 
2016-08-01, 2, 5133, 2274, 7965, 8743, 1686, 
2016-08-01, 3, 4824, 2274, 7955, 8397, 1709, 
2016-08-01, 4, 4745, 2275, 7929, 8124, 1681, 
2016-08-01, 5, 4719, 2274, 8095, 8253, 1717, 
2016-08-01, 6, 4649, 2274, 8763, 8610, 1983, 
2016-08-01, 7, 4853, 2273, 9401, 9078, 2228, 
2016-08-01, 8, 6442, 2275, 9880, 8783, 2397, 
2016-08-01, 9, 8818, 2275, 9815, 8396, 2030, 
2016-08-01, 10, 9877, 2277, 9941, 8095, 2352, 
2016-08-01, 11, 10383, 2277, 10890, 7861, 2623, 
2016-08-01, 12, 10951, 2276, 11642, 7989, 2587, 
2016-08-01, 13, 11419, 2275, 11952, 8099, 2871, 
2016-08-01, 14, 11146, 2271, 12825, 8411, 3411, 
2016-08-01, 15, 11375, 2269, 13747, 7840, 4050, 
2016-08-01, 16, 11441, 2268, 14757, 7738, 4225, 
2016-08-01, 17, 11495, 2270, 15188, 7721, 4493, 
2016-08-01, 18, 10652, 2273, 14944, 8549, 4698, 
2016-08-01, 19, 8386, 2273, 15549, 9194, 4986, 
2016-08-01, 20, 5950, 2271, 16438, 9279, 4909, 
2016-08-01, 21, 5925, 2271, 15391, 9996, 4752, 
2016-08-01, 22, 5936, 2273, 14538, 9350, 4418, 
2016-08-01, 23, 5606, 2273, 12807, 9260, 3403, 
2016-08-01, 24, 5331, 2273, 11136, 8903, 2692, 
2016-08-02, 1, 5275, 2275, 9820, 8533, 2149, 
2016-08-02, 2, 5375, 2276, 8783, 8290, 1834, 
2016-08-02, 3, 5030, 2274, 8480, 8169, 1898, 
2016-08-02, 4, 4785, 2273, 8268, 8265, 1713, 
2016-08-02, 5, 4667, 2273, 8359, 8470, 1748, 
2016-08-02, 6, 4545, 2271, 9092, 8718, 2018, 
2016-08-02, 7, 4693, 2273, 9941, 9284, 2100, 
2016-08-02, 8, 6387, 2275, 10041, 8974, 2155, 
2016-08-02, 9, 8670, 2275, 9492, 8657, 2042, 
2016-08-02, 10, 9908, 2276, 9432, 8581, 1977, 
2016-08-02, 11, 10329, 2277, 10443, 7997, 2412, 
2016-08-02, 12, 10720, 2276, 11668, 7579, 2518, 
2016-08-02, 13, 10958, 2272, 11799, 7699, 3145, 
2016-08-02, 14, 11023, 2271, 12926, 7863, 3375, 
2016-08-02, 15, 11376, 2271, 13633, 8029, 3552, 
2016-08-02, 16, 11442, 2268, 14707, 7883, 3773, 
2016-08-02, 17, 10768, 2269, 14960, 8382, 4661, 
2016-08-02, 18, 9848, 2269, 15206, 9321, 4588, 
2016-08-02, 19, 7748, 2270, 15715, 9976, 4824, 
2016-08-02, 20, 5449, 2271, 16747, 10196, 4594, 
2016-08-02, 21, 5603, 2273, 15398, 10659, 4505, 
2016-08-02, 22, 5579, 2276, 14271, 10061, 4500, 
2016-08-02, 23, 5495, 2275, 12696, 9886, 3188, 
2016-08-02, 24, 5265, 2275, 11028, 9295, 2562, 
2016-08-03, 1, 5243, 2274, 9871, 8715, 2017, 
2016-08-03, 2, 5357, 2271, 9132, 8086, 1742, 
2016-08-03, 3, 5005, 2271, 9156, 7528, 1705, 
2016-08-03, 4, 4681, 2273, 9136, 7690, 1525, 
2016-08-03, 5, 4592, 2273, 8989, 7994, 1637, 
2016-08-03, 6, 4296, 2271, 9235, 8825, 1686, 
2016-08-03, 7, 4126, 2271, 10660, 8464, 2259, 
2016-08-03, 8, 6156, 2273, 10629, 8118, 2145, 
2016-08-03, 9, 8491, 2273, 10674, 7358, 2146, 
2016-08-03, 10, 9544, 2275, 10576, 7451, 2309, 
2016-08-03, 11, 10186, 2277, 11239, 7468, 2315, 
2016-08-03, 12, 10333, 2275, 11761, 7793, 2675, 
2016-08-03, 13, 10307, 2271, 12997, 7312, 2911, 
2016-08-03, 14, 10202, 2271, 13804, 7262, 3336, 
2016-08-03, 15, 10399, 2271, 14771, 7380, 3622, 
2016-08-03, 16, 10877, 2271, 15551, 6988, 4012, 
2016-08-03, 17, 10942, 2269, 15192, 7767, 4287, 
2016-08-03, 18, 10556, 2270, 15075, 8080, 4432, 
2016-08-03, 19, 8612, 2270, 15305, 8723, 4679, 
2016-08-03, 20, 6021, 2273, 16963, 8888, 4399, 
2016-08-03, 21, 5998, 2274, 14911, 9900, 4068, 
2016-08-03, 22, 5970, 2275, 13352, 9403, 4136, 
2016-08-03, 23, 6024, 2274, 11720, 9157, 2839, 
2016-08-03, 24, 6048, 2273, 11250, 8024, 2193, 
2016-08-04, 1, 5622, 2274, 10196, 7527, 1891, 
2016-08-04, 2, 5734, 2273, 9120, 7067, 1739, 
2016-08-04, 3, 5583, 2273, 9708, 6376, 1475, 
2016-08-04, 4, 5347, 2273, 9547, 6352, 1459, 
2016-08-04, 5, 5237, 2272, 9564, 6776, 1487, 
2016-08-04, 6, 4890, 2273, 9719, 7359, 1749, 
2016-08-04, 7, 4545, 2273, 11274, 7418, 1989, 
2016-08-04, 8, 5647, 2273, 11781, 7159, 2214, 
2016-08-04, 9, 7468, 2276, 11600, 6827, 2168, 
2016-08-04, 10, 8520, 2276, 11742, 6774, 2139, 
2016-08-04, 11, 9327, 2272, 11948, 7052, 2068, 
2016-08-04, 12, 9741, 2244, 12287, 7122, 2282, 
2016-08-04, 13, 10093, 1978, 12732, 7428, 2566, 
2016-08-04, 14, 10209, 1856, 13367, 7284, 3116, 
2016-08-04, 15, 10302, 1919, 13924, 7364, 3501, 
2016-08-04, 16, 10454, 1935, 14911, 7090, 3697, 
2016-08-04, 17, 10283, 1935, 15638, 6900, 4015, 
2016-08-04, 18, 9305, 1939, 15385, 7684, 4471, 
2016-08-04, 19, 7296, 1939, 16229, 8227, 4330, 
2016-08-04, 20, 5382, 1940, 16291, 8832, 4247, 
2016-08-04, 21, 5374, 1941, 15463, 9570, 4045, 
2016-08-04, 22, 5256, 1938, 14370, 9467, 3771, 
2016-08-04, 23, 4980, 1946, 12668, 8980, 3405, 
2016-08-04, 24, 5040, 2028, 11057, 8552, 2572, 
2016-08-05, 1, 5112, 2165, 9970, 7762, 2127, 
2016-08-05, 2, 4988, 2223, 9896, 7076, 1796, 
2016-08-05, 3, 4579, 2240, 9202, 7329, 1732, 
2016-08-05, 4, 4342, 2271, 8966, 7331, 1733, 
2016-08-05, 5, 3977, 2270, 9171, 7819, 1925, 
2016-08-05, 6, 3757, 2271, 9514, 8304, 2269, 
2016-08-05, 7, 3832, 2270, 10122, 8934, 2239, 
2016-08-05, 8, 5406, 2269, 10520, 8333, 2241, 
2016-08-05, 9, 7885, 2267, 10454, 7601, 2056, 
2016-08-05, 10, 9055, 2266, 10187, 7573, 1934, 
2016-08-05, 11, 9741, 2267, 10093, 7424, 2087, 
2016-08-05, 12, 10448, 2268, 9789, 7529, 2468, 
2016-08-05, 13, 10736, 2269, 10046, 7432, 2948, 
2016-08-05, 14, 10601, 2269, 11307, 7047, 3002, 
2016-08-05, 15, 10736, 2272, 11918, 7286, 3161, 
2016-08-05, 16, 10831, 2275, 12190, 7752, 3393, 
2016-08-05, 17, 10598, 2274, 12688, 7907, 3408, 
2016-08-05, 18, 9709, 2275, 12823, 8511, 3690, 
2016-08-05, 19, 7135, 2274, 13048, 9439, 4431, 
2016-08-05, 20, 4511, 2274, 14310, 9671, 4427, 
2016-08-05, 21, 4641, 2275, 13543, 10391, 3998, 
2016-08-05, 22, 4778, 2276, 12751, 9820, 3819, 
2016-08-05, 23, 4826, 2277, 11758, 9298, 2943, 
2016-08-05, 24, 5014, 2277, 10806, 8576, 2161, 
2016-08-06, 1, 4825, 2276, 9657, 8100, 1998, 
2016-08-06, 2, 4902, 2276, 8562, 7930, 1936, 
2016-08-06, 3, 4726, 2275, 7975, 7863, 1818, 
2016-08-06, 4, 4339, 2276, 7847, 7708, 1911, 
2016-08-06, 5, 3972, 2277, 7958, 7873, 1996, 
2016-08-06, 6, 3576, 2276, 8427, 8145, 2027, 
2016-08-06, 7, 3702, 2277, 8634, 8001, 1891, 
2016-08-06, 8, 5712, 2278, 7927, 7621, 1631, 
2016-08-06, 9, 8236, 2276, 7231, 7221, 1526, 
2016-08-06, 10, 9501, 2277, 6863, 7148, 1674, 
2016-08-06, 11, 10148, 2279, 6811, 7019, 2068, 
2016-08-06, 12, 10515, 2280, 7179, 6909, 2341, 
2016-08-06, 13, 10587, 2280, 7764, 6965, 2415, 
2016-08-06, 14, 10728, 2278, 8232, 6875, 2712, 
2016-08-06, 15, 10519, 2279, 8543, 7320, 3049, 
2016-08-06, 16, 10504, 2279, 9452, 7551, 3221, 
2016-08-06, 17, 10068, 2279, 10123, 7890, 3558, 
2016-08-06, 18, 9345, 2279, 10614, 8504, 3712, 
2016-08-06, 19, 7276, 2276, 11328, 9337, 3976, 
2016-08-06, 20, 4781, 2276, 11996, 9720, 4449, 
2016-08-06, 21, 4960, 2275, 11339, 10308, 4138, 
2016-08-06, 22, 5098, 2276, 10896, 9568, 3889, 
2016-08-06, 23, 5340, 2277, 9952, 8987, 3110, 
2016-08-06, 24, 5264, 2278, 9100, 8319, 2566, 
2016-08-07, 1, 4900, 2279, 7933, 7934, 2602, 
2016-08-07, 2, 4756, 2279, 7846, 7339, 2024, 
2016-08-07, 3, 4765, 2279, 7189, 7349, 1989, 
2016-08-07, 4, 4835, 2279, 6680, 7368, 1896, 
2016-08-07, 5, 4748, 2278, 6575, 7315, 1915, 
2016-08-07, 6, 4425, 2279, 6650, 7613, 2000, 
2016-08-07, 7, 4571, 2278, 6571, 7816, 1900, 
2016-08-07, 8, 6519, 2279, 6525, 6696, 1427, 
2016-08-07, 9, 8577, 2278, 6500, 5586, 1421, 
2016-08-07, 10, 10015, 2278, 6460, 4815, 1597, 
2016-08-07, 11, 10908, 2278, 6452, 4723, 1644, 
2016-08-07, 12, 10948, 2278, 6516, 5630, 1902, 
2016-08-07, 13, 10881, 2278, 6823, 6462, 2096, 
2016-08-07, 14, 10932, 2279, 7441, 6742, 2570, 
2016-08-07, 15, 10935, 2279, 8018, 6929, 2948, 
2016-08-07, 16, 11109, 2279, 8989, 7092, 3020, 
2016-08-07, 17, 10937, 2280, 9218, 7737, 3383, 
2016-08-07, 18, 10101, 2278, 9749, 8547, 3658, 
2016-08-07, 19, 7587, 2279, 11088, 9641, 3882, 
2016-08-07, 20, 5062, 2279, 12455, 9692, 4182, 
2016-08-07, 21, 5286, 2279, 11951, 10051, 3933, 
2016-08-07, 22, 5381, 2279, 11261, 9565, 3745, 
2016-08-07, 23, 5388, 2279, 10310, 8798, 2870, 
2016-08-07, 24, 5354, 2280, 8950, 8245, 2328, 
2016-08-08, 1, 5106, 2281, 8460, 7654, 2005, 
2016-08-08, 2, 5110, 2282, 7488, 7635, 1863, 
2016-08-08, 3, 5059, 2282, 7111, 7532, 1790, 
2016-08-08, 4, 4854, 2282, 7059, 7473, 1821, 
2016-08-08, 5, 4579, 2281, 7350, 7632, 1922, 
2016-08-08, 6, 4250, 2281, 8299, 7881, 2235, 
2016-08-08, 7, 4491, 2281, 8175, 8751, 2297, 
2016-08-08, 8, 6651, 2280, 7843, 8450, 2336, 
2016-08-08, 9, 9130, 2280, 7420, 8258, 2066, 
2016-08-08, 10, 9954, 2280, 7952, 7779, 2145, 
2016-08-08, 11, 10204, 2278, 8274, 7651, 2589, 
2016-08-08, 12, 10369, 2277, 8849, 7801, 2628, 
2016-08-08, 13, 10538, 2277, 9526, 7852, 2737, 
2016-08-08, 14, 10832, 2275, 10648, 7605, 2809, 
2016-08-08, 15, 11161, 2276, 11371, 7460, 3110, 
2016-08-08, 16, 11464, 2275, 12076, 7316, 3327, 
2016-08-08, 17, 11259, 2276, 12472, 7769, 3597, 
2016-08-08, 18, 10031, 2277, 12567, 8695, 3988, 
2016-08-08, 19, 7420, 2278, 13219, 9399, 4647, 
2016-08-08, 20, 4890, 2277, 14358, 9573, 4714, 
2016-08-08, 21, 5158, 2277, 13673, 10106, 4175, 
2016-08-08, 22, 5367, 2278, 12537, 9697, 3543, 
2016-08-08, 23, 5219, 2277, 10904, 9100, 3132, 
2016-08-08, 24, 5103, 2277, 9815, 8185, 2602, 
2016-08-09, 1, 4734, 2278, 9367, 7810, 1926, 
2016-08-09, 2, 4912, 2278, 8723, 7291, 1796, 
2016-08-09, 3, 4811, 2277, 8067, 7198, 1834, 
2016-08-09, 4, 4587, 2276, 7957, 7245, 1769, 
2016-08-09, 5, 4225, 2277, 8098, 7552, 1928, 
2016-08-09, 6, 4039, 2277, 8224, 8350, 2051, 
2016-08-09, 7, 3780, 2276, 8644, 9327, 2406, 
2016-08-09, 8, 5721, 2275, 8974, 8538, 2197, 
2016-08-09, 9, 8528, 2276, 8455, 7691, 2195, 
2016-08-09, 10, 9671, 2274, 8503, 7405, 2311, 
2016-08-09, 11, 10264, 2273, 8697, 7511, 2482, 
2016-08-09, 12, 10522, 2274, 9070, 7669, 2634, 
2016-08-09, 13, 10861, 2273, 9492, 7691, 2619, 
2016-08-09, 14, 11134, 2273, 9819, 7711, 3097, 
2016-08-09, 15, 11041, 2274, 10924, 7772, 3372, 
2016-08-09, 16, 10588, 2275, 11794, 8284, 3555, 
2016-08-09, 17, 9880, 2273, 12574, 8761, 3902, 
2016-08-09, 18, 8820, 2274, 13151, 9458, 4131, 
2016-08-09, 19, 6302, 2273, 13590, 10439, 4790, 
2016-08-09, 20, 3775, 2270, 15153, 10498, 4612, 
2016-08-09, 21, 3589, 2272, 14486, 11279, 4355, 
2016-08-09, 22, 3509, 2273, 13401, 10943, 3965, 
2016-08-09, 23, 3448, 2272, 12240, 9826, 3315, 
2016-08-09, 24, 3420, 2276, 11063, 9114, 2533, 
2016-08-10, 1, 3347, 2275, 10853, 8079, 2140, 
2016-08-10, 2, 3494, 2271, 9581, 7906, 1910, 
2016-08-10, 3, 3077, 2272, 9126, 7623, 1921, 
2016-08-10, 4, 2635, 2274, 9647, 7605, 1844, 
2016-08-10, 5, 2608, 2274, 9535, 7901, 1860, 
2016-08-10, 6, 2629, 2275, 9629, 8406, 2190, 
2016-08-10, 7, 3024, 2275, 10047, 8834, 2313, 
2016-08-10, 8, 5205, 2274, 10074, 8257, 2164, 
2016-08-10, 9, 8050, 2274, 9196, 7772, 1989, 
2016-08-10, 10, 9298, 2274, 9284, 7416, 1963, 
2016-08-10, 11, 9905, 2270, 9485, 7433, 2134, 
2016-08-10, 12, 10492, 2271, 10111, 7073, 2301, 
2016-08-10, 13, 10567, 2270, 10321, 7422, 2631, 
2016-08-10, 14, 10616, 2271, 11033, 7492, 2792, 
2016-08-10, 15, 10455, 2269, 11495, 8355, 3068, 
2016-08-10, 16, 10394, 2269, 11932, 8684, 3561, 
2016-08-10, 17, 9956, 2270, 12726, 8835, 4015, 
2016-08-10, 18, 9022, 2269, 13418, 9234, 4059, 
2016-08-10, 19, 6453, 2270, 14192, 10098, 4310, 
2016-08-10, 20, 3867, 2272, 14658, 10686, 4693, 
2016-08-10, 21, 3829, 2270, 13786, 11287, 4573, 
2016-08-10, 22, 3851, 2271, 12778, 10525, 4382, 
2016-08-10, 23, 3758, 2271, 12008, 9165, 3686, 
